"sample_date","site_code","vegetation_scientific_name","common_name","vegetation_rope_length"
2010-04-21,"AB101","Bromus rubens","Red Brome",36.75
2010-04-21,"AB101","Dasyochloa pulchella","Low woollygrass",36.75
2010-04-21,"AB101","Plagiobothrys arizonicus","Bloodweed",36.75
2010-04-21,"AB101","Chamaesyce polycarpa",NA,36.75
2010-04-21,"AB101","Pectocarya platycarpa",NA,36.75
2010-04-21,"AB101","Lasthenia californica","Goldfields",36.75
2010-04-21,"AB101","Camissonia micrantha","Sun-drops",36.75
2010-04-21,"AB101","Camissonia micrantha","Sun-drops",36.75
2010-04-21,"AB101","Stephanomeria pauciflora","Wire-lettuce",36.75
2010-04-07,"AB111","Eucrypta chrysanthemifolia",NA,14.5
2010-04-07,"AB111","Uropappus lindleyi","Silver Puffs",14.5
2010-04-07,"AB111","Amsinckia menziesii","Menzies' fiddleneck",14.5
2010-04-07,"AB111","Plantago patagonica","Indian-wheat",14.5
2010-04-07,"AB111","Cryptantha angustifolia","Narrow-leaved Cryptantha",14.5
2010-04-07,"AB111","Lotus humistratus","Deer-vetch, Hill Locust",14.5
2010-04-07,"AB111","Dichelostemma capitatum","Bluedicks",14.5
2010-04-07,"AB111","Uropappus lindleyi","Silver Puffs",14.5
2010-04-07,"AB111","Pectocarya recurvata",NA,14.5
2010-04-07,"AB111","Bromus rubens","Red Brome",14.5
2010-04-07,"AB111","Hordeum murinum",NA,14.5
2010-04-07,"AB111","Lotus humistratus","Deer-vetch, Hill Locust",14.5
2010-04-07,"AB111","Bowlesia incana","Hairy Bowlesia",14.5
2010-04-07,"AB111","Amsinckia menziesii","Menzies' fiddleneck",14.5
2010-04-07,"AB111","Plagiobothrys arizonicus","Bloodweed",14.5
2010-04-07,"AB111","Lupinus sparsiflorus","Lupine",14.5
2010-04-07,"AB111","Harpagonella palmeri","Palmers Grappling Hook",14.5
2010-04-07,"AB111","Filago arizonica","Fluffweed",14.5
2010-04-07,"AB111","Avena fatua","Wild Oats",14.5
2010-04-07,"AB111","Lasthenia californica","Goldfields",14.5
2010-04-07,"AB111","Eriophyllum lanosum","Wooly-daisy",14.5
2010-04-07,"AB111","Lepidium lasiocarpum",NA,14.5
2010-04-07,"AB111","Silene antirrhina","Sleepy-catchfly",14.5
2010-03-01,"AB161","Chenopodium",NA,1.5
2010-03-01,"AB161","unknown 1","unknown 1",1.5
2010-03-01,"AB161","Pectocarya",NA,1.5
2010-03-01,"AB161","Sisymbrium irio","London Rocket",1.5
2010-03-01,"AB161","Oxalis",NA,1.5
2010-03-01,"AB161","Sisymbrium irio","London Rocket",1.5
2010-03-01,"AB161","Schismus arabicus","Schismus",1.5
2010-06-02,"AB171","Erodium cicutarium","Red-stemmed Filaree, Heronbill",0
2010-06-02,"AB171","Cynodon dactylon","Bermuda Grass, Tiff green",0
2010-06-02,"AB171","Chamaesyce maculata","Prostrate Spurge",0
2010-06-02,"AB171","Schismus arabicus","Schismus",0
2010-06-02,"AB171","Lactuca serriola","Prickly Lettuce",0
2010-06-02,"AB171","Cryptantha angustifolia","Narrow-leaved Cryptantha",0
2010-06-02,"AB171","Hordeum murinum",NA,0
2010-06-02,"AB171","Eriogonum deflexum",NA,0
2010-06-02,"AB171","Chenopodium berlandieri","Pitseed Goosefoot",0
2010-06-02,"AB171","Pectocarya recurvata",NA,0
2010-06-02,"AB171","Sisymbrium irio","London Rocket",0
2010-06-02,"AB171","Aristida purpurea","Purple Three-awn",0
2010-06-02,"AB171","Sonchus oleraceus","Annual Sow-thistle",0
2010-06-02,"AB171","Conyza",NA,0
2010-06-02,"AB171","Erodium cicutarium","Red-stemmed Filaree, Heronbill",0
2010-06-02,"AB171","unknown 1","unknown 1",0
2010-06-02,"AB171","Lactuca serriola","Prickly Lettuce",0
2010-06-02,"AB171","Capsella bursa-pastoris","Shepards Purse, Paniquesillo",0
2010-06-02,"AB171","Oxalis",NA,0
2010-06-02,"AB171","Chamaesyce albomarginata","Sand-mat, Spurge",0
2010-06-02,"AB171","Malva parviflora","Mallow, Cheese-weed",0
2010-06-02,"AB171","Poaceae","grass",0
2010-05-13,"AB181","Schismus arabicus","Schismus",0
2010-05-13,"AB181","Thymophylla pentachaeta",NA,0
2010-05-13,"AB181","Laennecia coulteri",NA,0
2010-05-13,"AB181","Thymophylla pentachaeta",NA,0
2010-05-13,"AB181","Herniaria hirsuta","Burstwort",0
2010-05-13,"AB181","Erodium cicutarium","Red-stemmed Filaree, Heronbill",0
2010-05-13,"AB181","Chamaesyce maculata","Prostrate Spurge",0
2010-05-13,"AB181","Conyza",NA,0
2010-05-13,"AB181","Lactuca serriola","Prickly Lettuce",0
2010-05-13,"AB181","Lactuca serriola","Prickly Lettuce",0
2010-05-13,"AB191","Portulaca oleracea","Common Purslane",0
2010-05-13,"AB191","Oxalis corniculata","Creeping Woodsorrel",0
2010-05-13,"AB191","Lactuca serriola","Prickly Lettuce",0
2010-05-13,"AB191","Sonchus oleraceus","Annual Sow-thistle",0
2010-05-13,"AB191","Sonchus",NA,0
2010-05-13,"AB191","Sonchus",NA,0
2010-05-13,"AB191","Poa annua","Annual Bluegrass",0
2010-05-13,"AB191","Lactuca serriola","Prickly Lettuce",0
2010-05-13,"AB191","Lolium perenne","Italian Ryegrass",0
2010-05-13,"AB191","Dichondra micrantha",NA,0
2010-05-13,"AB191","Sonchus oleraceus","Annual Sow-thistle",0
2010-04-29,"AB201","Chamaesyce albomarginata","Sand-mat, Spurge",0
2010-04-29,"AB201","Sonchus asper","Spiny Sow-thistle",0
2010-04-29,"AB201","Petroselinum crispum","Parsley",0
2010-04-29,"AB201","Oxalis",NA,0
2010-04-29,"AB201","Cyclospermum leptophyllum","Marsh parsley",0
2010-04-29,"AB201","unknown 1","unknown 1",0
2010-04-29,"AB201","Ocimum basilicum","Basil",0
2010-04-29,"AB201","Poa annua","Annual Bluegrass",0
2010-05-13,"AB211","Salsola tragus","Tumbleweed, Russian-thistle",NA
2010-05-13,"AB211","Lactuca serriola","Prickly Lettuce",NA
2010-05-13,"AB211","Malva parviflora","Mallow, Cheese-weed",NA
2010-05-13,"AB211","Schismus barbatus","Mediterranean Grass",NA
2010-05-13,"AB211","Atriplex elegans","Salton Saltbush, Wheel-scale",NA
2010-05-13,"AB211","Sisymbrium irio","London Rocket",NA
2010-05-13,"AB211","Sisymbrium irio","London Rocket",NA
2010-05-13,"AB211","Poaceae","grass",NA
2010-05-13,"AB211","Hordeum murinum",NA,NA
2010-05-13,"AB221","Salsola tragus","Tumbleweed, Russian-thistle",21.5
2010-05-13,"AB221","Amsinckia tessellata","Bristly fiddleneck",21.5
2010-05-13,"AB221","Erodium cicutarium","Red-stemmed Filaree, Heronbill",21.5
2010-05-13,"AB221","Malva parviflora","Mallow, Cheese-weed",21.5
2010-05-13,"AB221","Phalaris minor","Canary Grass",21.5
2010-05-13,"AB221","Sonchus oleraceus","Annual Sow-thistle",21.5
2010-05-13,"AB221","Atriplex elegans","Salton Saltbush, Wheel-scale",21.5
2010-04-07,"AC111","Uropappus lindleyi","Silver Puffs",NA
2010-04-07,"AC111","Eschscholzia californica",NA,NA
2010-04-07,"AC111","Gilia flavocincta","Gilia",NA
2010-04-07,"AC111","Chorizanthe brevicornu","Brittle Spineflower",NA
2010-04-07,"AC111","unknown 1","unknown 1",NA
2010-04-07,"AC111","Thysanocarpus curvipes","Lace-pod",NA
2010-04-07,"AC111","Crassula erecta",NA,NA
2010-04-07,"AC111","Calandrinia ciliata","Rock-purslane, Red-maids",NA
2010-04-07,"AC111","Eriophyllum lanosum","Wooly-daisy",NA
2010-04-07,"AC111","Cirsium neomexicanum","Thistle",NA
2010-04-07,"AC111","Phacelia distans","Wild-heliotrope",NA
2010-04-07,"AC111","Lupinus sparsiflorus","Lupine",NA
2010-04-07,"AC111","Eucrypta chrysanthemifolia",NA,NA
2010-04-07,"AC111","Amsinckia menziesii","Menzies' fiddleneck",NA
2010-04-07,"AC111","Plantago patagonica","Indian-wheat",NA
2010-04-07,"AC111","Cryptantha",NA,NA
2010-04-07,"AC111","Filago arizonica","Fluffweed",NA
2010-04-07,"AC111","Pholistoma auritum",NA,NA
2010-04-07,"AC111","Bromus rubens","Red Brome",NA
2010-04-07,"AC111","Vulpia microstachys",NA,NA
2010-04-07,"AC111","Amsinckia menziesii","Menzies' fiddleneck",NA
2010-04-07,"AC111","Vulpia octoflora","Six-weeks Fescue",NA
2010-04-07,"AC111","Daucus pusillus","Wild Carrot, Rattlesnake Weed",NA
2010-04-07,"AC111","Pectocarya platycarpa",NA,NA
2010-04-07,"AC111","Pectocarya recurvata",NA,NA
2010-04-07,"AC111","Cryptantha",NA,NA
2010-04-07,"AC111","Plagiobothrys arizonicus","Bloodweed",NA
2010-04-07,"AC111","Eriastrum diffusum",NA,NA
2010-04-07,"AC111","Lotus strigosus","Desert Deer-vetch",NA
2010-04-07,"AC111","Castilleja exserta","Owl-clover",NA
2010-04-07,"AC111","Lotus humistratus","Deer-vetch, Hill Locust",NA
2010-04-07,"AC111","Lotus strigosus","Desert Deer-vetch",NA
2010-04-07,"AC111","Calandrinia ciliata","Rock-purslane, Red-maids",NA
2010-03-02,"AC161","Sisymbrium irio","London Rocket",NA
2010-03-02,"AC161","Eriogonum","Buckwheat",NA
2010-03-02,"AC161","Salsola tragus","Tumbleweed, Russian-thistle",NA
2010-03-02,"AC161","Cryptantha",NA,NA
2010-03-02,"AC161","Pectocarya recurvata",NA,NA
2010-03-02,"AC161","Schismus arabicus","Schismus",NA
2010-03-02,"AC161","Malva parviflora","Mallow, Cheese-weed",NA
2010-03-02,"AC161","unknown 1","unknown 1",NA
2010-03-02,"AC161","Erodium cicutarium","Red-stemmed Filaree, Heronbill",NA
2010-03-02,"AC161","unknown 2","unknown 2",NA
2010-03-02,"AC161","Lotus strigosus","Desert Deer-vetch",NA
2010-03-02,"AC161","Erodium cicutarium","Red-stemmed Filaree, Heronbill",NA
2010-03-02,"AC161","Amsinckia tessellata","Bristly fiddleneck",NA
2010-03-02,"AC161","Bromus rubens","Red Brome",NA
2010-03-02,"AC161","Brassica tournefortii","Mustard",NA
2010-03-02,"AC161","unknown 3","unknown 3",NA
2010-03-02,"AC161","Chenopodium murale","Nettle-leaf Goosefoot",NA
2010-03-02,"AC161","unknown 4","unknown 4",NA
2010-03-02,"AC161","Unknown 5",NA,NA
2010-03-02,"AC161","Boraginaceae",NA,NA
2010-03-02,"AC161","Chamaesyce",NA,NA
2010-03-02,"AC161","Cynodon dactylon","Bermuda Grass, Tiff green",NA
2010-06-07,"AC171","Cotula australis","Australian Brass Buttons",NA
2010-06-07,"AC171","Poa annua","Annual Bluegrass",NA
2010-06-07,"AC171","Oxalis albicans",NA,NA
2010-06-07,"AC171","Cynodon dactylon","Bermuda Grass, Tiff green",NA
2010-06-07,"AC171","Cyperus",NA,NA
2010-03-12,"AC181","Sonchus oleraceus","Annual Sow-thistle",0
2010-03-12,"AC181","Polygonum aviculare","Knotweed, Doorweed",0
2010-03-12,"AC181","Erodium texanum","Heronbill, Texas Filaree",0
2010-03-12,"AC181","Erodium cicutarium","Red-stemmed Filaree, Heronbill",0
2010-03-12,"AC181","Sisymbrium irio","London Rocket",0
2010-03-12,"AC181","Chenopodium",NA,0
2010-03-12,"AC181","Poaceae","grass",0
2010-03-12,"AC181","Capsella bursa-pastoris","Shepards Purse, Paniquesillo",0
2010-03-12,"AC181","Sonchus",NA,0
2010-03-12,"AC181","Medicago lupulina","Black Medic",0
2010-03-12,"AC181","Capsella bursa-pastoris","Shepards Purse, Paniquesillo",0
2010-03-12,"AC181","Poaceae","grass",0
2010-03-12,"AC181","Malva parviflora","Mallow, Cheese-weed",0
2010-03-12,"AC181","Chenopodium",NA,0
2010-03-12,"AC181","Schismus barbatus","Mediterranean Grass",0
2010-03-12,"AC181","Cynodon dactylon","Bermuda Grass, Tiff green",0
2010-03-12,"AC181","Poa annua","Annual Bluegrass",0
2010-03-12,"AC181","Sisymbrium irio","London Rocket",0
2010-03-12,"AC181","Capsella bursa-pastoris","Shepards Purse, Paniquesillo",0
2010-03-12,"AC181","Polygonum aviculare","Knotweed, Doorweed",0
2010-03-12,"AC181","Sonchus",NA,0
2010-03-12,"AC181","Polygonum aviculare","Knotweed, Doorweed",0
2010-03-12,"AC191","Cynodon dactylon","Bermuda Grass, Tiff green",0
2010-03-12,"AC191","Baccharis sarothroides","Desert-broom",0
2010-03-12,"AC191","Chamaesyce",NA,0
2010-04-02,"AC201","Malva parviflora","Mallow, Cheese-weed",0
2010-04-02,"AC201","Amaranthus",NA,0
2010-03-22,"AC211","Salsola tragus","Tumbleweed, Russian-thistle",10.25
2010-03-22,"AC211","Malva parviflora","Mallow, Cheese-weed",10.25
2010-03-22,"AC211","Sisymbrium irio","London Rocket",10.25
2010-03-22,"AC211","Chenopodium",NA,10.25
2010-03-22,"AC211","Sisymbrium irio","London Rocket",10.25
2010-02-24,"AC221","Medicago",NA,7.25
2010-02-24,"AC221","Sisymbrium irio","London Rocket",7.25
2010-02-24,"AC221","Salsola tragus","Tumbleweed, Russian-thistle",7.25
2010-02-24,"AC221","Sisymbrium irio","London Rocket",7.25
2010-02-24,"AC221","Lolium perenne","Italian Ryegrass",7.25
2010-02-24,"AC221","Chamaesyce albomarginata","Sand-mat, Spurge",7.25
2010-02-24,"AC221","Erodium cicutarium","Red-stemmed Filaree, Heronbill",7.25
2010-02-24,"AC221","Chamaesyce",NA,7.25
2010-02-24,"AC221","unknown 1","unknown 1",7.25
2010-02-24,"AC221","Atriplex elegans","Salton Saltbush, Wheel-scale",7.25
2010-05-26,"AC71","Rafinesquia neomexicana","Desert-chicory",0
2010-05-26,"AC71","Erodium cicutarium","Red-stemmed Filaree, Heronbill",0
2010-05-26,"AC71","Phacelia distans","Wild-heliotrope",0
2010-05-26,"AC71","Bromus rubens","Red Brome",0
2010-05-26,"AC71","Amsinckia menziesii","Menzies' fiddleneck",0
2010-05-26,"AC71","Eriastrum diffusum",NA,0
2010-05-26,"AC71","Lepidium virginicum","Peppergrass",0
2010-05-26,"AC71","Plantago patagonica","Indian-wheat",0
2010-05-26,"AC71","Salvia columbariae","Chia",0
2010-05-26,"AC71","Silene antirrhina","Sleepy-catchfly",0
2010-05-26,"AC71","Chorizanthe brevicornu","Brittle Spineflower",0
2010-05-26,"AC71","Lotus humistratus","Deer-vetch, Hill Locust",0
2010-05-26,"AC71","Vulpia octoflora","Six-weeks Fescue",0
2010-05-26,"AC71","Plagiobothrys arizonicus","Bloodweed",0
2010-04-21,"AC91","Lycium","Lycium sp",NA
2010-04-21,"AC91","Pectocarya platycarpa",NA,NA
2010-04-21,"AC91","Bromus rubens","Red Brome",NA
2010-04-21,"AC91","Amsinckia tessellata","Bristly fiddleneck",NA
2010-04-21,"AC91","Lupinus sparsiflorus","Lupine",NA
2010-04-21,"AC91","Castilleja exserta","Owl-clover",NA
2010-04-21,"AC91","Plantago patagonica","Indian-wheat",NA
2010-04-21,"AC91","Plagiobothrys arizonicus","Bloodweed",NA
2010-04-21,"AC91","Cryptantha muricata",NA,NA
2010-04-21,"AC91","Schismus barbatus","Mediterranean Grass",NA
2010-04-21,"AC91","Erodium cicutarium","Red-stemmed Filaree, Heronbill",NA
2010-04-21,"AC91","Cotula australis","Australian Brass Buttons",NA
2010-04-21,"AC91","Chamaesyce",NA,NA
2010-04-21,"AC91","Lasthenia californica","Goldfields",NA
2010-04-21,"AC91","Plagiobothrys arizonicus","Bloodweed",NA
2010-04-21,"AC91","Acourtia wrightii","Brown Feet",NA
2010-04-20,"AD101","Amsinckia tessellata","Bristly fiddleneck",1
2010-04-20,"AD101","Oncosiphon piluliferum",NA,1
2010-04-20,"AD101","Eriophyllum lanosum","Wooly-daisy",1
2010-04-20,"AD101","Bromus rubens","Red Brome",1
2010-04-20,"AD101","Plantago patagonica","Indian-wheat",1
2010-04-20,"AD101","Gilia flavocincta","Gilia",1
2010-04-20,"AD101","Rafinesquia neomexicana","Desert-chicory",1
2010-04-20,"AD101","Lesquerella tenella","Bladderpod",1
2010-04-20,"AD101","Plantago ovata",NA,1
2010-04-20,"AD101","Daucus pusillus","Wild Carrot, Rattlesnake Weed",1
2010-04-20,"AD101","Lotus humistratus","Deer-vetch, Hill Locust",1
2010-04-20,"AD101","Schismus arabicus","Schismus",1
2010-04-20,"AD101","Lepidium virginicum","Peppergrass",1
2010-04-20,"AD101","Astragalus nuttallianus","Nuttall Locoweed",1
2010-04-20,"AD101","Lotus strigosus","Desert Deer-vetch",1
2010-04-20,"AD101","Erodium cicutarium","Red-stemmed Filaree, Heronbill",1
2010-04-20,"AD101","Erodium texanum","Heronbill, Texas Filaree",1
2010-04-20,"AD101","Chorizanthe brevicornu","Brittle Spineflower",1
2010-04-20,"AD101","Eriastrum diffusum",NA,1
2010-04-20,"AD101","Lotus salsuginosus","Deer-vetch",1
2010-04-20,"AD101","Phacelia distans","Wild-heliotrope",1
2010-04-20,"AD101","Herniaria hirsuta","Burstwort",1
2010-04-20,"AD101","Lupinus sparsiflorus","Lupine",1
2010-04-20,"AD101","Castilleja exserta","Owl-clover",1
2010-04-20,"AD101","Cryptantha angustifolia","Narrow-leaved Cryptantha",1
2010-04-20,"AD101","Cryptantha muricata",NA,1
2010-04-20,"AD101","Lasthenia californica","Goldfields",1
2010-04-20,"AD101","Mentzelia affinis","Stick-leaf, Blazing-star",1
2010-03-22,"AD181","Cryptantha",NA,NA
2010-03-22,"AD181","Pectocarya platycarpa",NA,NA
2010-03-22,"AD181","Conyza",NA,NA
2010-03-22,"AD181","Dimorphotheca sinuata","Cape-marigold",NA
2010-03-22,"AD181","Cryptantha barbigera",NA,NA
2010-03-22,"AD181","Erodium cicutarium","Red-stemmed Filaree, Heronbill",NA
2010-03-22,"AD181","Dimorphotheca sinuata","Cape-marigold",NA
2010-03-22,"AD181","Schismus arabicus","Schismus",NA
2010-03-22,"AD181","Asteraceae",NA,NA
2010-03-22,"AD181","unknown 1","unknown 1",NA
2010-03-22,"AD181","Dimorphotheca sinuata","Cape-marigold",NA
2010-03-22,"AD181","Caulanthus lasiophyllus","Thelypody",NA
2010-03-22,"AD181","Bromus rubens","Red Brome",NA
2010-03-22,"AD181","Lactuca serriola","Prickly Lettuce",NA
2010-03-22,"AD181","Filago arizonica","Fluffweed",NA
2010-03-22,"AD181","Chamaesyce",NA,NA
2010-03-22,"AD181","Bromus rubens","Red Brome",NA
2010-06-21,"AD191","Polygonum aviculare","Knotweed, Doorweed",0
2010-06-21,"AD191","Sisymbrium irio","London Rocket",0
2010-06-21,"AD191","Cotula australis","Australian Brass Buttons",0
2010-06-21,"AD191","Herniaria hirsuta","Burstwort",0
2010-06-21,"AD191","Malva parviflora","Mallow, Cheese-weed",0
2010-06-21,"AD191","Oxalis corniculata","Creeping Woodsorrel",0
2010-06-21,"AD191","Lactuca serriola","Prickly Lettuce",0
2010-06-21,"AD191","Sonchus oleraceus","Annual Sow-thistle",0
2010-06-21,"AD191","Tribulus terrestris","Puncture Vine, Bullheads",0
2010-06-21,"AD191","Conyza canadensis","Horseweed",0
2010-06-21,"AD191","Schismus arabicus","Schismus",0
2010-06-21,"AD191","Lactuca serriola","Prickly Lettuce",0
2010-06-21,"AD191","Lactuca serriola","Prickly Lettuce",0
2010-06-21,"AD191","Conyza canadensis","Horseweed",0
2010-06-21,"AD191","Thymophylla pentachaeta",NA,0
2010-05-03,"AD71","Lotus humistratus","Deer-vetch, Hill Locust",18
2010-05-03,"AD71","Chorizanthe brevicornu","Brittle Spineflower",18
2010-05-03,"AD71","Thysanocarpus curvipes","Lace-pod",18
2010-05-03,"AD71","Castilleja exserta","Owl-clover",18
2010-05-03,"AD71","Lepidium virginicum","Peppergrass",18
2010-05-03,"AD71","Lupinus sparsiflorus","Lupine",18
2010-05-03,"AD71","Bromus rubens","Red Brome",18
2010-05-03,"AD71","Pectocarya recurvata",NA,18
2010-05-03,"AD71","Daucus pusillus","Wild Carrot, Rattlesnake Weed",18
2010-05-03,"AD71","Eschscholzia californica",NA,18
2010-05-03,"AD71","Plantago patagonica","Indian-wheat",18
2010-05-03,"AD71","Phacelia distans","Wild-heliotrope",18
2010-05-03,"AD71","Amsinckia tessellata","Bristly fiddleneck",18
2010-05-03,"AD71","Uropappus lindleyi","Silver Puffs",18
2010-05-03,"AD71","Cryptantha",NA,18
2010-05-03,"AD71","Eriastrum diffusum",NA,18
2010-05-03,"AD71","Oncosiphon piluliferum",NA,18
2010-05-03,"AD71","Astragalus nuttallianus","Nuttall Locoweed",18
2010-05-03,"AD71","Chamaesyce capitellata","Spurge",18
2010-05-03,"AD71","Lotus salsuginosus","Deer-vetch",18
2010-05-03,"AD71","Bromus arizonicus","Arizona Brome",18
2010-06-07,"AE181","Baccharis sarothroides","Desert-broom",0
2010-06-07,"AE181","Baccharis sarothroides","Desert-broom",0
2010-06-07,"AE181","Chamaesyce maculata","Prostrate Spurge",0
2010-06-07,"AE181","Chamaesyce maculata","Prostrate Spurge",0
2010-06-07,"AE181","Thymophylla pentachaeta",NA,0
2010-06-07,"AE181","Erodium cicutarium","Red-stemmed Filaree, Heronbill",0
2010-06-07,"AE181","Lactuca serriola","Prickly Lettuce",0
2010-03-12,"AE191","Stellaria media",NA,43
2010-03-12,"AE191","Boraginaceae",NA,43
2010-03-12,"AE191","Poaceae","grass",43
2010-03-12,"AE191","Poa annua","Annual Bluegrass",43
2010-03-12,"AE191","Poa annua","Annual Bluegrass",43
2010-03-12,"AE191","Caulanthus lasiophyllus","Thelypody",43
2010-03-12,"AE191","Taraxacum officinale",NA,43
2010-03-12,"AE191","Cryptantha barbigera",NA,43
2010-03-12,"AE191","Sonchus",NA,43
2010-03-12,"AE191","unknown 1","unknown 1",43
2010-03-12,"AE191","Poaceae","grass",43
2010-03-12,"AE191","Baccharis sarothroides","Desert-broom",43
2010-03-12,"AE191","Malva parviflora","Mallow, Cheese-weed",43
2010-03-12,"AE191","Veronica arvensis",NA,43
2010-03-12,"AE191","Ulmus parvifolia","Chinese Elm",43
2010-03-12,"AE191","Erodium cicutarium","Red-stemmed Filaree, Heronbill",43
2010-03-12,"AE191","Chenopodiaceae",NA,43
2010-03-12,"AE191","unknown 2","unknown 2",43
2010-03-12,"AE191","unknown 3","unknown 3",43
2010-04-29,"AE201","Monolepis nuttalliana","Patata",35
2010-04-29,"AE201","Plagiobothrys arizonicus","Bloodweed",35
2010-04-29,"AE201","Lepidium virginicum","Peppergrass",35
2010-04-29,"AE201","Malva parviflora","Mallow, Cheese-weed",35
2010-04-29,"AE201","Herniaria hirsuta","Burstwort",35
2010-04-29,"AE201","Amsinckia menziesii","Menzies' fiddleneck",35
2010-04-29,"AE201","Erodium cicutarium","Red-stemmed Filaree, Heronbill",35
2010-04-29,"AE201","Sisymbrium irio","London Rocket",35
2010-04-29,"AE201","Monolepis nuttalliana","Patata",35
2010-04-29,"AE201","unknown 1","unknown 1",35
2010-04-29,"AE201","unknown 2","unknown 2",35
2010-04-28,"AE231","Hordeum murinum",NA,0
2010-04-28,"AE231","Cynodon dactylon","Bermuda Grass, Tiff green",0
2010-04-28,"AE231","Malva parviflora","Mallow, Cheese-weed",0
2010-04-28,"AE231","Sisymbrium irio","London Rocket",0
2010-04-28,"AE231","Taraxacum officinale",NA,0
2010-04-28,"AE231","Conyza",NA,0
2010-03-29,"AE71","Eriophyllum",NA,1
2010-03-29,"AE71","Lotus salsuginosus","Deer-vetch",1
2010-03-29,"AE71","Lotus strigosus","Desert Deer-vetch",1
2010-03-29,"AE71","Daucus pusillus","Wild Carrot, Rattlesnake Weed",1
2010-03-29,"AE71","Filago arizonica","Fluffweed",1
2010-03-29,"AE71","Plantago patagonica","Indian-wheat",1
2010-03-29,"AE71","Pectocarya recurvata",NA,1
2010-03-29,"AE71","Eucrypta chrysanthemifolia",NA,1
2010-03-29,"AE71","Astragalus nuttallianus","Nuttall Locoweed",1
2010-03-29,"AE71","Silene antirrhina","Sleepy-catchfly",1
2010-03-29,"AE71","Lepidium lasiocarpum",NA,1
2010-03-29,"AE71","Phacelia distans","Wild-heliotrope",1
